provider,review_id,rating,title,text,likes,filtered,pending,experienced_date,published_date,source_url
covered,6937089317fbdb20a1bc1e26,5,Paul provided me a quote on what I…,Paul provided me a quote on what I needed / wanted and saved me money in the process.,0,False,False,2025-12-03T00:00:00.000Z,2025-12-08T19:19:15.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,6934f3495ec9eaae4ab5a3b2,5,Great experience and good communication,Great experience and good communication ,0,False,False,2025-12-02T00:00:00.000Z,2025-12-07T05:23:53.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69337464c92740e433606346,5,Great job,Great job. He was very very helpful to me.,0,False,False,2025-12-01T00:00:00.000Z,2025-12-06T02:10:12.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69334b96f132486394ce717f,5,Ariel at Covered - true customer care,"Ariel was so informative, friendly, easy to chat with, paid attention to details and helped to find solutions that made sense for me. Thank you! Covered continues to be so helpful. :) ",0,False,False,2025-12-05T00:00:00.000Z,2025-12-05T23:16:06.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692f3e889c8558c097d320f2,5,Lateisha Farmer Kollee was more than…, Lateisha Farmer Kollee was more than patient with us when completing insurance applications.. Our age group finds it very difficult at times to navigate tech issues but her caring patience and professional execution of the applications made it a seamless experience.. MANY THANKS!!!  Joe & Maryann Foti,0,False,False,2025-12-02T00:00:00.000Z,2025-12-02T21:31:20.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692e281c9a18ed5e460d5f09,5,Smart agents and quick turnaround,"Jeffrey White was very helpful and knowledgeable about insurance, and was able to quickly get quotes and issue a policy for my home.",0,False,False,2025-11-18T00:00:00.000Z,2025-12-02T01:43:24.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692ca3f93ce424b29a098819,5,Great service,Great service.  Answered all my questions ,0,False,False,2025-11-24T00:00:00.000Z,2025-11-30T22:07:21.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692b6879a6f3b63d1b3828c5,5,Very good explanation of coverage by…,Very good explanation of coverage by knowledgeable agent,0,False,False,2025-11-25T00:00:00.000Z,2025-11-29T23:41:13.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692b4468268dd8c2382ce29d,5,Every phase in the process was smooth…,"Every phase in the process was smooth and easy, friendly and informative. I couldn’t ask for more thank you.",0,False,False,2025-11-25T00:00:00.000Z,2025-11-29T21:07:20.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69279925693a8d2b21e53025,5,I called and got immediate answer and…,I called and got immediate answer and quote.,0,False,False,2025-11-20T00:00:00.000Z,2025-11-27T02:19:49.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,6926d885def7d349850c9d87,5,Jeff,"Jeff, was extremely helpful in getting me a lower rate on my home owners insurance.",0,False,False,2025-11-21T00:00:00.000Z,2025-11-26T12:37:57.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69262c44f6230f6125438523,5,"Friendly, professional service","The agent I worked with is friendly, knowledgeable, and professional.",0,False,False,2025-11-19T00:00:00.000Z,2025-11-26T00:23:01.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692604c4d4dd256af8a5c5d5,5,Experience was everything,"Experience was everything
They were knowledgeable and quick, was an easy procedure and made it hassle free for us first time buyers. I absolutely recommend them specially Corey Dawson and Giselle speeding up the process ",0,False,False,2025-11-21T00:00:00.000Z,2025-11-25T21:34:28.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,6924c9b3672d3c788b7af0e2,5,Quick response ,Had an issue and it was resolved fast.,0,False,False,2025-11-18T00:00:00.000Z,2025-11-24T23:10:12.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69239ee0ead8bb7476d22728,5,👍👍👍👍,👍👍👍👍👍👍👍👍👍👍👍👍👍,0,False,False,2025-11-19T00:00:00.000Z,2025-11-24T01:55:12.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,692368ba13ac2e5fc19293ac,5,Fast and friendly service,"Fast and friendly service
",0,False,False,2025-11-19T00:00:00.000Z,2025-11-23T22:04:10.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69224a0ae797cebd9b4a3f98,5,The insurance agent was so polite,The insurance agent was so polite. She handled everything with ease and also explained everything to my understanding. But the first guy that was supposed to help me didn’t do a good job. I called him so many times but he never called me back. ,0,False,False,2025-11-18T00:00:00.000Z,2025-11-23T01:40:58.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,69222f7d3c95fdfa1a264489,5,My agent was quick to get my quote to…,My agent was quick to get my quote to me. I was very satisfied. Will choose this company anytime I have a need. Thank you.,0,False,False,2025-11-18T00:00:00.000Z,2025-11-22T23:47:41.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,6920f7ef9d33fa348f64d2a7,5,Fantastic Experience and Huge Savings,"I had an amazing experience with Covered. Changing family home and auto policies can feel like a hassle, but the sales agent, Lateisha made the entire process surprisingly enjoyable. She walked me through everything with patience and clarity, and the savings were so phenomenal I asked her to repeat the number three times - lol. I’m genuinely glad I made the switch and highly recommend working with her.",0,False,False,2025-11-20T00:00:00.000Z,2025-11-22T01:38:23.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,6920adc2b1a140fa9ab2ede9,5,The agent name Diamond was one of the…,"The agent name Diamond was one of the best insurance person, She made everything very clear, very patient with me and listen to my concerns about insurance.  Very helpful and resourceful.  Thank you
Diamond",0,False,False,2025-11-14T00:00:00.000Z,2025-11-21T20:21:54.000Z,https://www.trustpilot.com/review/itscovered.com?page=2
covered,691e398d0c310284c9a94b5d,5,Knowledgeable helpful polite ,A very nice experience ,0,False,False,2025-11-12T00:00:00.000Z,2025-11-19T23:41:33.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,691ba7f71827ab04976f26db,5,Getting insurance was stress free!,Getting insurance was stress free!,0,False,False,2025-11-13T00:00:00.000Z,2025-11-18T00:55:51.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,6918ca8546065fb2ab26721a,5,Covered Ins. is top notch!!,Kenndle handled our insurance like a champ. We switched ALL of our insurance to Covered!!,0,False,False,2025-10-20T00:00:00.000Z,2025-11-15T20:46:29.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,6914a1af18bae31e627a36f6,5,Satisfied Customer,Yadira was very helpful. She thoroughly explained everything and was concerned about my needs and meeting them. She was able to find me a much lower price with added benefits. ,0,False,False,2025-11-07T00:00:00.000Z,2025-11-12T17:03:11.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,691255e9775a7258e1c29425,5,I try to e mindful having done customer…," I try to e mindful having done customer service so when I talk to people I m happy when I can accomplish my goals and treat everyone in a fiduciary 
respect and kindness, as is the case here.
  Thank You
  PC",0,False,False,2025-11-06T00:00:00.000Z,2025-11-10T23:15:21.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,69118aacd71d36537c7fb27e,4,Explanation was good all my questions…,Explanation was good all my questions was answered where I could understand,0,False,False,2025-11-06T00:00:00.000Z,2025-11-10T08:48:12.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,691132ee10558293215e5e43,5,Easy to understand for a first time…,"Easy to understand for a first time buyer, friendly and all around efficient. ",0,False,False,2025-11-05T00:00:00.000Z,2025-11-10T02:33:50.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,690f433232c6d8507c73aab2,5,Informative and very helpful......,There was a quick response to my questions.  I gave my budget and they found home insurance for less then I originally paid with my other insurance.  It had all of the coverage I need.  The person I spoke with had so much patience with all my questions. ,0,False,False,2025-11-03T00:00:00.000Z,2025-11-08T15:18:42.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,690e5c39402c22368708700e,5,Great service,Very helpful with all my questions,0,False,False,2025-11-03T00:00:00.000Z,2025-11-07T22:53:13.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,690d2631280efdaab903547c,5,"The agent was professional, knowledgeable and trustworthy","The agent, Louise, that handled my account was a carry-over from Blend and moved into the sales side when acquired by ItsCovered.  She maintained the same friendly demeanor and as a sales rep had knowledge of the products most appropriate for my locale.  We worked together on one matter before finalizing and it was refreshing to have an agent/rep work with me to clarify an items terms than to be stonewalled (resist) and stuck without clarity or effort to clarify.  ",0,False,False,2025-10-23T00:00:00.000Z,2025-11-07T00:50:25.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,6909d436dfc80cd1a7b65c4d,5,I called them it was easy.,I called them it was easy.,0,False,False,2025-10-28T00:00:00.000Z,2025-11-04T12:23:50.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,69096214038ab84e25334e1b,5,They were an initial referral from a mortgage company from my morta,"They were a referral. Time management positive.
Quotes were quick ,selection process  was comfortable.
Professional courtesy and patience activated in delivery of reference questions n solutions. Recommendations and sincere efforts in communication. ",0,False,False,2025-10-30T00:00:00.000Z,2025-11-04T04:16:52.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,69092cc31886f1975a4ed281,5,Thankful!,"We were having an extremely hard time getting home insurance on our ADU-MFH in our zip code but Lateisha K.  came  to the rescue and helped us obtain insurance. She was very professional while being personable and compassionate to our situation. She was also very efficient, knowledgeable and kept us updated during the process! Lateisha is the BEST and we will be forever grateful for her help! THANK YOU!!!",0,False,False,2025-10-17T00:00:00.000Z,2025-11-04T00:29:23.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,690524fe97ca0b23b02c11d3,3,The quote I received differs from the…,"The quote I received differs from the amount charged by the insurance company. I spoke with my agent, who informed me that the insurer’s records show the last electrical and plumbing updates were from 2010. He asked me to provide documentation to correct this.

I sent proof of the updates via email, other proof also can be access publicly (public records) on Monday and followed up twice during the week, but received no response. I then contacted the insurance company directly, but they advised me to speak with my agent as they did not received any documents from my agent. I called the agent immediately after, yet as of Friday, the issue remains unresolved. ",0,False,False,2025-10-27T00:00:00.000Z,2025-10-31T23:07:10.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,6904e66691d030b7b907cb62,5,Lateisha was very pleasant with me ,"Lateisha was very pleasant with me 
She took the time to explain everything that I needed to know 
I would truly recommend her to whoever needs insurance 
Again thank you 
Verretta Terry ",0,False,False,2025-10-31T00:00:00.000Z,2025-10-31T18:40:06.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,6904ccf04f2fd9bc62dafd83,5,Lateisha was GREAT!!,Lateisha was GREAT!  She was very helpful and answered all of my questions.  Got me great rates and I am super happy with the switch I made for my home owners and car insurance. I highly recommend their service. Thank you Lateshia!!! ,0,False,False,2025-10-30T00:00:00.000Z,2025-10-31T16:51:28.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,69006491248195042ecce775,5,The representative is very helpful!!,The representative is very helpful and knowledgeable!  Thanks ,0,False,False,2025-10-23T00:00:00.000Z,2025-10-28T08:37:05.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,68ffd047c040be460b9140ee,5,Easy and Transparent,Covered Insurance made everything so easy for me! I was stressed about all the quotes I would have to get but Jeff White made it super easy and transparent. I appreciate the help and massive time savings! ,0,False,False,2025-10-27T00:00:00.000Z,2025-10-27T22:04:23.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,68ff91d7f2ef69758347eafc,1,Unprofessional- will not connect us with a manager,"Inquired about a potential prorated refund on our policy for coverage no longer needed and the support agent didn’t fully read the email, spoke down to us, and topped it off with an “lol”. I asked the agent to escalate the ticket to a manager due to the above. Never got a response. Called and asked to speak w a manager and after being left on hold for some time they said they could only connect us with the same agent who spoke down to us but that he was currently busy, and that we couldn’t speak with a manager. 

We bundle through this company and this was a huge eye opener. Severely disappointing.

Edit: got a voicemail from someone who didn’t identify themselves as a manager and who completely ignored the topic of the agent talking down to us
",0,False,False,2025-10-24T00:00:00.000Z,2025-10-27T17:37:59.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,68f82c10e37963cc8764f544,5,Great agent.,Great agent.,0,False,False,2025-10-17T00:00:00.000Z,2025-10-22T02:57:52.000Z,https://www.trustpilot.com/review/itscovered.com?page=3
covered,68f829c0eca3a36590ecf77b,5,They help me find  house Insurance more…,They help me find  homeowner insurance more reasonable that I can work with in my budget. I truly appreciate that.,0,False,False,2025-10-16T00:00:00.000Z,2025-10-22T02:48:00.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f6e31def42ee5f20f8ee85,5,Super helpful and patient,Super helpful and patient! They made insurance easy to understand and helped me every step of the way. Best choice I made!,0,False,False,2025-10-17T00:00:00.000Z,2025-10-21T03:34:21.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f6c51a8b094babf7b7e8e7,1,Change quote.,Change quote.,0,False,False,2025-10-16T00:00:00.000Z,2025-10-21T01:26:18.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f3f6b0c885c001d05bf8f2,5,María Roel help me a lot ,"María Roel help me a lot 
Excellent person ",0,False,False,2025-10-14T00:00:00.000Z,2025-10-18T22:21:04.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f12d57c93eb642e7b508fe,5,Emily Stults helped me to lower costs,Emily Stults helped me to dramatically lower my recently raised homeowners insurance and as a bonus she lowered my car insurance as well. I am very pleased with this and her customer service skills are top notch. Highly recommend Emily and Covered!,0,False,False,2025-10-16T00:00:00.000Z,2025-10-16T19:37:27.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f057545a220f8d6063f612,5,Excellent service,"Matt did a great job helping me with home and auto insurance, getting a great rate on the auto insurance.",0,False,False,2025-10-15T00:00:00.000Z,2025-10-16T04:24:20.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68f055c1aae24506e7da5fdc,5,Home Insurance ,"I was searching for home insurance so I called my 
Mortgage Company.They referred me to Paul Nussbaum he gave me a quote that I liked.
Thanks!",0,False,False,2025-10-06T00:00:00.000Z,2025-10-16T04:17:37.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68eeb3e8743a85b7d99e34eb,5,listen to my need for coverage home and…,listen to my need for coverage home and auto. Easy to handle . ,0,False,False,2025-10-09T00:00:00.000Z,2025-10-14T22:34:48.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68ee9575718dc051aeb0bd67,5,"Ariel,","Ariel,
Is an example of great customer service. She went above and beyond to help, and also give recommendations. She deserves all the kudos. 
I am asking the manager in charge to make sure she get the kudos she deserves.",0,False,False,2025-10-14T00:00:00.000Z,2025-10-14T20:24:53.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68ed17aa3b05a34c5233f1f9,5,He found ways to reduce premium and…,He found ways to reduce premium and gabe me his name and his  number to call if i habe any questions,0,False,False,2025-10-08T00:00:00.000Z,2025-10-13T17:15:54.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68eb2470f41e35e8eae8fc66,2,I didn't get approved because of some…,I didn't get approved because of some repairs that needed to be done but part of the reason I was trying to get this loan was to do repairs  among other things,0,False,False,2025-10-06T00:00:00.000Z,2025-10-12T05:45:52.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68eac8554330e87b8dc878ad,5,My rep diamond was very knowledgeable…,My rep diamond was very knowledgeable and worked so hard to get me coverage she is very good at her job it was a pleasure ,0,False,False,2025-10-07T00:00:00.000Z,2025-10-11T23:12:53.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68eab26b505993a7d2913eef,5,The Rep that helped me was wonderful,"The Rep that helped me was wonderful. 
Michelle was understanding, patient and responsive. I was under time constraints and she took that seriously and moved mountains for me... I would refer people based on Michelle's cust service alone 
Kay Oswalt 
Oct 2025",0,False,False,2025-10-07T00:00:00.000Z,2025-10-11T21:39:23.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68e55105e6d1d1016683944c,5,Lateisha Farmer Kollee was very helpful!!!,Lateisha Farmer Kollee was very informative and took her time to get us the best price for our Homeowners insurance! Best experience ever and I would recommend Covered to my family and friends!,0,False,False,2025-10-07T00:00:00.000Z,2025-10-07T19:42:29.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68e0575175180dbe69dbf580,5,Insurance ,LATEISHA FARMER was very professional and help me find the best quote,0,False,False,2025-10-03T00:00:00.000Z,2025-10-04T01:08:01.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68dc23b1ba3b5caea4c22978,5,Grateful for taking the time to help me get my issue resolved Ariel was great for taking the time to do that ,Ariel was great at taking the time to get my issue resolved on my home owners insurance Beauce I wasn't divorced when I bought my house the deed was listed under my married name four years later I got divorced  I applied for insurance thru one of their subsidiaries when the records at the court house the names didn't match so my insurance she dropped she took the time had me submit my divorce decree and my name change order which fixed the problem thank you thank you Susie m Jacobs,0,False,False,2025-09-22T00:00:00.000Z,2025-09-30T20:38:41.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68d9e5d65c01083e5ae6e17a,5,Great service!!!,"Lateisha Farmer Kollee was professional and thorough. She made my journey stress free, and found me an outstanding deal. ",0,False,False,2025-09-28T00:00:00.000Z,2025-09-29T03:50:14.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68d0117e382f6c052cc4c4af,1,Absolutely the worst,"Absolutely the worst. When you think of lowlife insurance people, this is them. Totally unresponsive, always out of the office, read the fine print, will only contact you via snail mail, etc etc. I would not recommend this company to anyone even if they were the last insurance company on Earth.",0,False,False,2025-09-19T00:00:00.000Z,2025-09-21T16:53:50.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68cddc8de3b17d2b918fa926,5,Great experience working with Briana…,"Great experience working with Briana Calhoun. She was able to help me find better coverage at a better rate for my home. Covered makes it very easy to find new insurance coverage. I've tried a lot of insurance comparison tools, but Covered really takes out the guesswork and makes it a breeze. ",0,False,False,2025-09-19T00:00:00.000Z,2025-09-20T00:43:25.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68cc77355e7eef3c3e558a4c,5,Insurance Renewal ,"Tony Hernandez was informative, helped locking me in with a great deal and real down to earth",0,False,False,2025-09-18T00:00:00.000Z,2025-09-18T23:18:45.000Z,https://www.trustpilot.com/review/itscovered.com?page=4
covered,68c9f10abd0f244e64e171c8,5,Lateisha Farmer Kollee/ MY NEW AGENT,"Lateisha Farmer Kollee, is my new agent! After stressing getting many quotes, it was so refreshing to find her! She is very professional, and patient as I needed that. I feel she brought back calmness with her professionalism, and listened to my needs, no one else did and I spoke to many! Please don't hesitate to get with her, I know you will understand what I am saying here, not all insurance companies listen very well, she did and I am so grateful.",0,False,False,2025-09-16T00:00:00.000Z,2025-09-17T01:21:46.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,68c88ec7787c014a9ca256d0,1,I was having difficulty obtaining a…,I was having difficulty obtaining a quote online.  This may have been due to the fact that this townhome is a new construction.  I called the 833 number provided and started to explain the situation and was promptly hung up on at 602 pm on 9/15/25.  So much for the referral by the closing attorney!!!,0,False,False,2025-09-15T00:00:00.000Z,2025-09-16T00:10:15.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,68c4b9080589e583366dc72d,5,PeterWolf was absolutely amazing,"PeterWolf was absolutely amazing. I love his insistence on finding better solutions for me and my family. May God bless him,  and thank you for your honesty and hard work. ",0,False,False,2025-09-11T00:00:00.000Z,2025-09-13T02:21:28.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,68b256bb17f27125563dbb25,5,Representative review ,"The representative that helped me was Emily and she did a wonderful job! She was understanding of my concerns and questions, answered all my questions, was very patient and kind! Definitely a great experience and so thankful for my new policy thats in place. ",0,False,False,2025-08-29T00:00:00.000Z,2025-08-30T03:41:15.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,68b1f91e8289d78c7cdd9be7,5,Lateisha Farmer Kollee,"Lateisha Farmer Kollee,  was amazing the search for homeowners insurance was overwhelming and I didnt know what I was doing but she walked me through whole process and was even able to bundle with my current auto insurance ",0,False,False,2025-08-29T00:00:00.000Z,2025-08-29T21:01:50.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,68a9b1d5f70e1fc6e6291796,5,Phenomenal ,"I spoke with Emily and she explained everything, saved me hundreds of dollars, and made sure I had her contact information for further questions. The best interaction and experience I’ve ever had with an insurance agency. ",0,False,False,2025-08-22T00:00:00.000Z,2025-08-23T14:19:33.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,689e0d53f41d125d92c0d310,5,Girl was so helpful and professional…,Girl was so helpful and professional couldn’t believe how fast she was,0,False,False,2025-06-11T00:00:00.000Z,2025-08-14T18:22:43.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,689d7f5d44dc4d99c8b7db03,5,Josafine was quick polite and…,Josafine was quick polite and efficient.  Very impressive and throughout the process she took great care of me ,0,False,False,2025-08-13T00:00:00.000Z,2025-08-14T08:17:02.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,689d1d4caef0394803e7af2f,5,The adjuster who went above and beyond ,"My adjuster that helped me name is Lateisha Farmer-Kollee. She went above and beyond for me. When I was ready to give up because no one would accept me, she told me not to give up, that I had came to far to give up just because the under writer needed more info. I asked if we could pray because I was weary, and she did, she prayed for me, and guess what God answered her prayer and now I have homeowner insurance! I am so excited thank you guys so much for having an incredible team that cares about their customers and go the extra mile, and she went above and beyond!",0,False,False,2025-08-11T00:00:00.000Z,2025-08-14T01:18:36.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,6897294aa3d455f8a5cc045b,1,Policy number kept changing,Policy number kept changing.  I was issued multiple policies.,0,False,False,2025-07-23T00:00:00.000Z,2025-08-09T12:56:10.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,6893605b0d8c61ef8e0f987e,5,very helpful /found best price for me,very helpful /found best price for me,0,False,False,2025-08-05T00:00:00.000Z,2025-08-06T16:02:03.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,689202314004f855ce03bc92,1,Terrible service,"Terrible service, lack of communication. Very very disappointed.",0,False,False,2025-07-23T00:00:00.000Z,2025-08-05T15:08:01.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
covered,688ed49b763fec76f7429ad5,5,Great Insurance at a great price.,Easy no hassle to be insured by Coverage Insurance.,0,False,False,2025-07-23T00:00:00.000Z,2025-08-03T05:16:43.000Z,https://www.trustpilot.com/review/itscovered.com?page=5
